Category,Subcategory,Supplier,Brand,Region,Year,Month,Units Month, Values Month ,Units YTD, Values YTD ,Units MAT, Values MAT 
Shampoo,Organic,Badoa,Wild Flower,South,2019,4,203," $1,141 ",805," $4,410 ",1557," $8,516 "
Shampoo,Organic,Badoa,Wild Flower,South,2019,5,266," $1,435 ",1071," $5,845 ",1767," $9,646 "
Shampoo,Organic,Badoa,Wild Flower,South,2019,6,35, $182 ,1106," $6,027 ",1760," $9,601 "
Shampoo,Organic,Badoa,Wild Flower,South,2019,7,315," $1,715 ",1421," $7,742 ",1942," $10,598 "
Shampoo,Organic,Badoa,Wild Flower,South,2019,8,84, $427 ,1505," $8,169 ",1970," $10,710 "
Shampoo,Organic,Badoa,Wild Flower,South,2019,9,77, $392 ,1582," $8,561 ",1816," $9,842 "
Shampoo,Organic,Badoa,Wild Flower,South,2019,10,182, $980 ,1764," $9,541 ",1907," $10,322 "
Shampoo,Organic,Badoa,Wild Flower,South,2019,11,63, $371 ,1827," $9,912 ",1890," $10,248 "
Shampoo,Organic,Badoa,Wild Flower,South,2019,12,147, $819 ,1974," $10,731 ",1974," $10,731 "
Shampoo,Organic,Badoa,Wild Flower,South,2020,1,231," $1,260 ",231," $1,260 ",2023," $11,011 "
Shampoo,Organic,Badoa,Wild Flower,South,2020,2,210," $1,113 ",441," $2,373 ",2009," $10,913 "
Shampoo,Organic,Badoa,Wild Flower,South,2020,3,200," $1,071 ",641," $3,444 ",2013," $10,906 "
Shampoo,Organic,Badoa,Wild Flower,South,2020,4,74, $368 ,715," $3,812 ",1884," $10,133 "
Shampoo,Organic,Badoa,Wild Flower,South,2020,5,147, $788 ,862," $4,599 ",1765," $9,485 "
Shampoo,Organic,Badoa,Wild Flower,South,2020,6,136, $704 ,998," $5,303 ",1866," $10,007 "
Shampoo,Organic,Badoa,Wild Flower,South,2020,7,158, $851 ,1156," $6,153 ",1709," $9,142 "
Shampoo,Organic,Badoa,Wild Flower,South,2020,8,136, $735 ,1292," $6,888 ",1761," $9,450 "
Shampoo,Organic,Badoa,Wild Flower,South,2020,10,242," $1,376 ",1534," $8,264 ",1744," $9,454 "
Shampoo,Organic,Badoa,Wild Flower,South,2020,11,74, $368 ,1608," $8,631 ",1755," $9,450 "
Shampoo,Organic,Badoa,Wild Flower,South,2020,12,220," $1,197 ",1828," $9,828 ",1828," $9,828 "
Shampoo,Organic,Badoa,Wild Flower,South,2021,1,145, $853 ,145, $853 ,1742," $9,421 "
Shampoo,Organic,Badoa,Wild Flower,South,2021,3,209," $1,159 ",354," $2,013 ",1541," $8,397 "
Shampoo,Organic,Badoa,Wild Flower,South,2021,4,64, $290 ,418," $2,302 ",1531," $8,319 "
Shampoo,Organic,Badoa,Wild Flower,South,2021,5,338," $1,835 ",756," $4,138 ",1722," $9,367 "
Shampoo,Organic,Badoa,Wild Flower,South,2021,6,419," $2,238 ",1175," $6,376 ",2005," $10,901 "
Shampoo,Organic,Badoa,Wild Flower,South,2021,7,258," $1,433 ",1433," $7,809 ",2105," $11,484 "
Shampoo,Organic,Badoa,Wild Flower,South,2021,8,64, $306 ,1497," $8,114 ",2033," $11,054 "
Shampoo,Organic,Badoa,Wild Flower,South,2021,10,419," $2,238 ",1916," $10,352 ",2210," $11,917 "
Shampoo,Organic,Badoa,Wild Flower,South,2021,11,113, $564 ,2029," $10,916 ",2249," $12,113 "
Shampoo,Organic,Badoa,Wild Flower,South,2021,12,467," $2,544 ",2496," $13,460 ",2496," $13,460 "
Shampoo,Organic,Badoa,Wild Flower,South,2022,1,798," $4,200 ",798," $4,200 ",3149," $16,806 "
Shampoo,Organic,Badoa,Wild Flower,South,2022,2,168, $672 ,966," $4,872 ",3317," $17,478 "
Shampoo,Organic,Badoa,Wild Flower,South,2022,3,756," $4,704 ",1722," $9,576 ",3864," $21,023 "
Shampoo,Organic,Badoa,Wild Flower,South,2022,4,546," $3,360 ",2268," $12,936 ",4346," $24,093 "
Shampoo,Organic,Badoa,Wild Flower,South,2022,6,882," $5,712 ",3150," $18,648 ",4471," $25,732 "
Shampoo,Organic,Badoa,Wild Flower,South,2022,8,378," $2,730 ",3528," $21,378 ",4527," $26,723 "
Shampoo,Organic,Badoa,Wild Flower,South,2022,9,546," $3,360 ",4074," $24,738 ",5073," $30,083 "
Shampoo,Organic,Badoa,Wild Flower,South,2022,11,378," $2,520 ",4452," $27,258 ",4919," $29,802 "
Shampoo,Organic,Badoa,Wild Flower,South,2022,12,798," $5,082 ",5250," $32,340 ",5250," $32,340 "
Shampoo,Organic,Badoa,Wild Flower,South,2023,1,1120," $7,336 ",1120," $7,336 ",5572," $35,476 "
Shampoo,Organic,Badoa,Wild Flower,South,2023,2,224," $1,120 ",1344," $8,456 ",5628," $35,924 "
Shampoo,Organic,Badoa,Wild Flower,South,2023,3,784," $5,040 ",2128," $13,496 ",5656," $36,260 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2019,10,273," $1,838 ",273," $1,838 ",273," $1,838 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2019,11,1144," $6,290 ",1417," $8,127 ",1417," $8,127 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2019,12,472," $2,594 ",1889," $10,721 ",1889," $10,721 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2020,1,662," $3,602 ",662," $3,602 ",2551," $14,322 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2020,2,1407," $7,697 ",2069," $11,298 ",3958," $22,019 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2020,3,1418," $7,739 ",3487," $19,037 ",5376," $29,757 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2020,4,987," $5,429 ",4474," $24,465 ",6363," $35,186 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2020,5,1533," $8,400 ",6007," $32,865 ",7896," $43,586 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2020,6,2426," $13,377 ",8433," $46,242 ",10322," $56,963 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2020,7,2006," $11,309 ",10439," $57,551 ",12328," $68,271 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2020,8,2992," $16,895 ",13431," $74,445 ",15320," $85,166 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2020,9,2194," $12,380 ",15625," $86,825 ",17514," $97,545 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2020,10,2866," $16,170 ",18491," $102,995 ",20107," $111,878 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2020,11,2961," $16,737 ",21452," $119,732 ",21924," $122,325 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2020,12,2772," $15,687 ",24224," $135,419 ",24224," $135,419 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2021,1,4102," $23,198 ",4102," $23,198 ",27664," $155,015 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2021,2,4116," $23,240 ",8218," $46,438 ",30373," $170,559 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2021,3,3892," $22,036 ",12110," $68,474 ",32847," $184,856 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2021,4,4438," $25,088 ",16548," $93,562 ",36298," $204,516 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2021,5,4116," $23,296 ",20664," $116,858 ",38881," $219,412 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2021,6,4214," $23,800 ",24878," $140,658 ",40669," $229,835 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2021,7,4438," $25,032 ",29316," $165,690 ",43101," $243,558 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2021,8,3416," $19,320 ",32732," $185,010 ",43525," $245,984 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2021,9,3752," $21,210 ",36484," $206,220 ",45083," $254,814 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2021,10,3360," $19,600 ",39844," $225,820 ",45577," $258,244 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2021,11,3514," $23,394 ",43358," $249,214 ",46130," $264,901 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2021,12,3696," $24,584 ",47054," $273,798 ",47054," $273,798 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2022,1,6536," $43,418 ",6536," $43,418 ",49488," $294,018 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2022,2,5119," $34,073 ",11655," $77,490 ",50491," $304,850 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2022,3,7508," $49,823 ",19163," $127,313 ",54107," $332,637 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2022,4,7114," $47,381 ",26277," $174,694 ",56783," $354,930 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2022,5,6195," $42,735 ",32472," $217,429 ",58862," $374,369 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2022,6,7508," $51,791 ",39980," $269,220 ",62156," $402,360 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2022,7,16328," $112,665 ",56308," $381,885 ",74046," $489,993 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2022,8,7402," $51,240 ",63710," $433,125 ",78032," $521,913 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2022,9,6038," $41,501 ",69748," $474,626 ",80318," $542,204 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2022,10,6248," $43,076 ",75996," $517,703 ",83206," $565,681 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2022,11,8111," $55,965 ",84107," $573,668 ",87803," $598,252 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2022,12,6326," $43,785 ",90433," $617,453 ",90433," $617,453 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2023,1,8820," $60,900 ",8820," $60,900 ",92717," $634,935 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2023,2,10038," $69,132 ",18858," $130,032 ",97636," $669,995 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,Center,2023,3,9198," $63,252 ",28056," $193,284 ",99326," $683,424 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2019,10,284," $3,035 ",284," $3,035 ",284," $3,035 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2019,11,1754," $9,660 ",2038," $12,695 ",2038," $12,695 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2019,12,1848," $10,133 ",3886," $22,827 ",3886," $22,827 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2020,1,2132," $11,718 ",2132," $11,718 ",6018," $34,545 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2020,2,1932," $10,616 ",4064," $22,334 ",7950," $45,161 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2020,3,2446," $13,430 ",6510," $35,763 ",10396," $58,590 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2020,4,2478," $13,598 ",8988," $49,361 ",12874," $72,188 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2020,5,2331," $12,789 ",11319," $62,150 ",15205," $84,977 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2020,6,2594," $14,280 ",13913," $76,430 ",17799," $99,257 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2020,7,2919," $16,496 ",16832," $92,925 ",20718," $115,752 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2020,8,2614," $14,763 ",19446," $107,688 ",23332," $130,515 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2020,9,2258," $12,726 ",21704," $120,414 ",25590," $143,241 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2020,10,2058," $11,634 ",23762," $132,048 ",27364," $151,841 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2020,11,2184," $12,327 ",25946," $144,375 ",27794," $154,508 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2020,12,2636," $14,900 ",28582," $159,275 ",28582," $159,275 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2021,1,3290," $18,564 ",3290," $18,564 ",29740," $166,121 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2021,2,3724," $21,098 ",7014," $39,662 ",31532," $176,603 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2021,3,3864," $21,826 ",10878," $61,488 ",32950," $185,000 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2021,4,3374," $19,110 ",14252," $80,598 ",33846," $190,512 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2021,5,3822," $21,532 ",18074," $102,130 ",35337," $199,255 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2021,6,4144," $23,450 ",22218," $125,580 ",36887," $208,425 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2021,7,3822," $21,602 ",26040," $147,182 ",37790," $213,532 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2021,8,2716," $15,344 ",28756," $162,526 ",37892," $214,113 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2021,9,2688," $15,148 ",31444," $177,674 ",38322," $216,535 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2021,10,3556," $20,370 ",35000," $198,044 ",39820," $225,271 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2021,11,3150," $20,944 ",38150," $218,988 ",40786," $233,888 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2021,12,3682," $24,444 ",41832," $243,432 ",41832," $243,432 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2022,1,7166," $47,513 ",7166," $47,513 ",45708," $272,381 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2022,2,6221," $41,449 ",13387," $88,961 ",48205," $292,731 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2022,3,7324," $48,720 ",20711," $137,681 ",51665," $319,625 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2022,4,6090," $40,793 ",26801," $178,474 ",54381," $341,308 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2022,5,6064," $41,869 ",32865," $220,343 ",56623," $361,645 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2022,6,6458," $44,415 ",39323," $264,758 ",58937," $382,610 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2022,7,6431," $44,258 ",45754," $309,015 ",61546," $405,265 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2022,8,7035," $48,615 ",52789," $357,630 ",65865," $438,536 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2022,9,6904," $47,723 ",59693," $405,353 ",70081," $471,111 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2022,10,5906," $40,845 ",65599," $446,198 ",72431," $491,586 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2022,11,7166," $49,298 ",72765," $495,495 ",76447," $519,939 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2022,12,6064," $41,738 ",78829," $537,233 ",78829," $537,233 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2023,1,8442," $57,960 ",8442," $57,960 ",80105," $547,680 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2023,2,9198," $63,378 ",17640," $121,338 ",83082," $569,609 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,North,2023,3,10038," $69,132 ",27678," $190,470 ",85796," $590,021 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2019,10,410," $2,079 ",410," $2,079 ",410," $2,079 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2019,11,788," $4,368 ",1198," $6,447 ",1198," $6,447 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2019,12,1197," $6,584 ",2395," $13,031 ",2395," $13,031 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2020,1,1008," $5,513 ",1008," $5,513 ",3403," $18,543 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2020,2,998," $5,471 ",2006," $10,983 ",4401," $24,014 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2020,3,966," $5,271 ",2972," $16,254 ",5367," $29,285 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2020,4,861," $4,757 ",3833," $21,011 ",6228," $34,041 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2020,5,987," $5,387 ",4820," $26,397 ",7215," $39,428 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2020,6,1155," $6,395 ",5975," $32,792 ",8370," $45,822 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2020,7,1701," $9,566 ",7676," $42,357 ",10071," $55,388 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2020,8,1334," $7,560 ",9010," $49,917 ",11405," $62,948 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2020,9,1858," $10,458 ",10868," $60,375 ",13263," $73,406 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2020,10,2002," $11,340 ",12870," $71,715 ",14855," $82,667 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2020,11,2016," $11,410 ",14886," $83,125 ",16083," $89,709 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2020,12,1736," $9,786 ",16622," $92,911 ",16622," $92,911 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2021,1,1876," $10,598 ",1876," $10,598 ",17490," $97,997 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2021,2,1862," $10,472 ",3738," $21,070 ",18354," $102,998 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2021,3,2016," $11,410 ",5754," $32,480 ",19404," $109,137 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2021,4,1764," $10,010 ",7518," $42,490 ",20307," $114,391 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2021,5,2282," $12,880 ",9800," $55,370 ",21602," $121,884 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2021,6,2072," $11,718 ",11872," $67,088 ",22519," $127,208 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2021,7,2058," $11,592 ",13930," $78,680 ",22876," $129,234 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2021,8,1736," $9,758 ",15666," $88,438 ",23278," $131,432 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2021,9,1428," $8,120 ",17094," $96,558 ",22848," $129,094 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2021,10,2156," $12,544 ",19250," $109,102 ",23002," $130,298 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2021,11,1624," $10,850 ",20874," $119,952 ",22610," $129,738 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2021,12,1778," $11,830 ",22652," $131,782 ",22652," $131,782 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2022,1,2546," $16,958 ",2546," $16,958 ",23322," $138,142 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2022,2,3019," $20,055 ",5565," $37,013 ",24479," $147,725 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2022,3,3885," $25,830 ",9450," $62,843 ",26348," $162,145 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2022,4,2861," $19,005 ",12311," $81,848 ",27445," $171,140 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2022,5,4305," $29,663 ",16616," $111,510 ",29468," $187,922 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2022,6,4252," $29,269 ",20868," $140,779 ",31648," $205,473 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2022,7,3728," $25,751 ",24596," $166,530 ",33318," $219,632 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2022,8,3675," $25,358 ",28271," $191,888 ",35257," $235,232 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2022,9,3780," $26,224 ",32051," $218,111 ",37609," $253,335 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2022,10,2336," $16,170 ",34387," $234,281 ",37789," $256,961 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2022,11,3622," $25,043 ",38009," $259,324 ",39787," $271,154 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2022,12,3176," $21,866 ",41185," $281,190 ",41185," $281,190 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2023,1,6174," $42,420 ",6174," $42,420 ",44813," $306,653 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2023,2,5082," $34,860 ",11256," $77,280 ",46876," $321,458 "
Shampoo,Organic,Elite Cosmetics,Jasmine Mist,South,2023,3,5292," $36,456 ",16548," $113,736 ",48283," $332,084 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2018,1,2702," $23,559 ",2702," $23,559 ",2702," $23,559 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2018,2,2156," $18,946 ",4858," $42,504 ",4858," $42,504 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2018,3,3115," $27,062 ",7973," $69,566 ",7973," $69,566 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2018,4,2516," $21,777 ",10489," $91,343 ",10489," $91,343 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2018,5,2838," $23,989 ",13327," $115,332 ",13327," $115,332 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2018,6,2454," $21,539 ",15781," $136,871 ",15781," $136,871 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2018,7,3738," $33,072 ",19519," $169,943 ",19519," $169,943 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2018,8,2653," $22,852 ",22172," $192,794 ",22172," $192,794 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2018,9,3990," $34,944 ",26162," $227,738 ",26162," $227,738 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2018,10,3006," $25,935 ",29168," $253,673 ",29168," $253,673 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2018,11,3378," $29,159 ",32546," $282,832 ",32546," $282,832 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2018,12,3423," $29,467 ",35969," $312,298 ",35969," $312,298 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2019,1,7462," $64,729 ",7462," $64,729 ",40729," $353,469 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2019,2,7224," $62,650 ",14686," $127,379 ",45797," $397,173 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2019,3,7497," $65,926 ",22183," $193,305 ",50179," $436,037 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2019,4,8029," $69,762 ",30212," $263,067 ",55692," $484,022 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2019,5,10325," $89,467 ",40537," $352,534 ",63179," $549,500 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2019,6,6608," $57,568 ",47145," $410,102 ",67333," $585,529 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2019,7,7623," $66,619 ",54768," $476,721 ",71218," $619,077 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2019,8,6601," $56,497 ",61369," $533,218 ",75166," $652,722 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2019,9,6727," $58,037 ",68096," $591,255 ",77903," $675,815 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2019,10,7042," $60,102 ",75138," $651,357 ",81939," $709,982 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2019,11,5362," $46,067 ",80500," $697,424 ",83923," $726,891 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2019,12,6111," $52,150 ",86611," $749,574 ",86611," $749,574 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2020,1,7098," $59,346 ",7098," $59,346 ",86247," $744,191 "
